ProspectiveBuyerKey,ProspectAlternateKey,FirstName,MiddleName,LastName,BirthDate,MaritalStatus,Gender,EmailAddress,YearlyIncome,TotalChildren,NumberChildrenAtHome,Education,Occupation,HouseOwnerFlag,NumberCarsOwned,AddressLine1,AddressLine2,City,StateProvinceCode,PostalCode,Phone,Salutation,Unknown,BikeBuyer,PredictProbability
1595,896,Orlando,,Ortega,1973-12-05 00:00:00,M,M,oortega@cohovineyard.com,80000,4,4,Graduate D,Management,1,0,1147 Mellowood Street,,Newport Beach,CA,92625,1 (11) 500 555-0164,Mr.,4,1,0.63394120421317401
1596,59642898400,Oscar,D,Powell,1963-05-05 00:00:00,M,M,opowell@cohovineyard.com,10000,1,1,High Schoo,Manual,1,1,9742 Anderson Way,,Long Beach,CA,90802,1 (11) 500 555-0110,Mr.,4,1,0.55209115098587702
1599,91242796778,Olivia,,Sanders,1957-03-18 00:00:00,S,F,osanders@fabrikam.com,90000,4,2,Partial Co,Professional,1,1,4660 Rodeo Road,,Santa Fe,NM,87501,1 (11) 500 555-0165,Ms.,4,1,0.55209115098587702
1601,91259067058,Olivia,C,Wood,1962-12-11 00:00:00,S,F,owood@fabrikam.com,20000,2,0,Partial Co,Manual,0,1,9088 Almaden Dr,,Beaverton,OR,97005,1 (11) 500 555-0137,Ms.,1,1,0.55209115098587702
1602,59579850435,Oscar,,Wood,1969-09-11 00:00:00,S,M,owood@lucernepublishing.com,60000,0,0,Graduate D,Professional,0,0,Carolina Factory Shops,,Gaffney,SC,29340,908-555-0130,Mr.,0,1,0.63394120421317401
1604,5664,Omar,L,Xie,1971-02-24 00:00:00,M,M,oxie@northwindtraders.com,30000,1,1,Bachelors,Clerical,1,0,1025 R St.,,Kirkland,WA,98033,1 (11) 500 555-0132,Mr.,1,1,0.63394120421317401
1606,5164,Pedro,W,Alonso,1964-05-14 00:00:00,M,M,palonso@alpineskihouse.com,20000,1,1,Partial Co,Manual,1,0,4555 Eastgate Ave.,,Colma,CA,94014,1 (11) 500 555-0180,Mr.,4,1,0.63394120421317401
1607,9320,Patricia,T,Arun,1976-10-14 00:00:00,S,F,parun@consolidatedmessenger,30000,0,0,High Schoo,Manual,0,1,4781 Highway 95,,Sandpoint,ID,83864,1 (11) 500 555-0182,Ms.,0,1,0.55209115098587702
1608,7056,Pamela,,Arun,1975-02-14 00:00:00,M,F,parun@contoso.com,50000,1,1,Graduate D,Skilled Manual,0,0,25751 University Drive,,Vista,CA,92084,841-555-0117,Ms.,4,1,0.63394120421317401
1609,5175,Pedro,R,Castro,1964-11-08 00:00:00,S,M,pcastro@adatum.com,50000,1,0,Partial Co,Skilled Manual,1,1,9342 Temple Drive,,Berkeley,CA,94704,184-555-0148,Mr.,4,1,0.55209115098587702
1610,9788,Peter,A,Chande,1963-09-26 00:00:00,M,M,pchande@woodgrovebank.com,20000,2,0,Partial Co,Manual,0,1,2870 Park Glenn,,Downey,CA,90241,1 (11) 500 555-0160,Mr.,4,1,0.55209115098587702
1611,65976704400,Patrick,,Cooper,1965-08-03 00:00:00,M,M,pcooper@adventure-works.com,50000,1,0,Partial Co,Skilled Manual,1,1,8246 Via Del Sol,,Chula Vista,CA,91910,1 (11) 500 555-0136,Mr.,4,1,0.55209115098587702
1612,1596,Preston,C,Fernandez,1973-10-11 00:00:00,M,M,pfernandez@fabrikam.com,50000,0,0,Graduate D,Skilled Manual,1,0,6179 Norris Court,#1104,Beaverton,OR,97005,1 (11) 500 555-0166,Mr.,1,1,0.63394120421317401
1613,9330,Patricia,E,Fernandez,1971-07-20 00:00:00,S,F,pfernandez@northwindtraders.com,20000,1,1,High Schoo,Manual,1,1,259826 Russell Rd. South,,Kent,WA,98031,1 (11) 500 555-0167,Ms.,1,1,0.55209115098587702
1616,7069,Pamela,E,Gonzalez,1967-08-04 00:00:00,S,F,pgonzalez@cpandl.com,30000,3,3,Partial Co,Clerical,0,0,6959 Lakewood Court,,Daly City,CA,94015,1 (11) 500 555-0120,Ms.,4,1,0.63394120421317401
1617,3782,Priscilla,,Jai,1973-09-06 00:00:00,S,F,pjai@adatum.com,40000,0,0,Graduate D,Clerical,0,0,2748 Pine St.,,Bellflower,CA,90706,1 (11) 500 555-0137,Ms.,4,1,0.63394120421317401
1618,9781,Peter,F,Lal,1973-07-17 00:00:00,S,M,plal@margiestravel.com,90000,1,0,Graduate D,Management,0,0,4095 Cooper Dr.,,Bellingham,WA,98225,1 (11) 500 555-0199,Mr.,1,1,0.63394120421317401
1621,9033,Philip,,Martin,1980-07-12 00:00:00,M,M,pmartin@margiestravel.com,20000,0,0,High Schoo,Manual,1,1,1029 Birchwood Dr,,Burien,WA,98168,1 (11) 500 555-0138,Mr.,1,1,0.55209115098587702
1630,9318,Patricia,L,Sai,1963-05-05 00:00:00,M,F,psai@alpineskihouse.com,50000,4,0,Graduate D,Skilled Manual,1,0,2685 Keith Court,,Colma,CA,94014,912-555-0146,Ms.,4,1,0.63394120421317401
1637,9774,Peter,,Shen,1960-09-02 00:00:00,S,M,pshen@blueyonderairlines.com,90000,2,1,Partial Co,Professional,1,1,3663 Palm Avenue,,Concord,CA,94519,569-555-0133,Mr.,4,1,0.55209115098587702
1638,5140,Pedro,,Srini,1970-03-15 00:00:00,S,M,psrini@cpandl.com,70000,5,0,Graduate D,Professional,1,0,8961 Abbey Court,,Concord,CA,94519,565-555-0116,Mr.,4,1,0.63394120421317401
1641,9049,Philip,W,Vazquez,1968-02-18 00:00:00,S,M,pvazquez@thephone-company.com,50000,4,4,Bachelors,Skilled Manual,0,3,9170 Treat Blvd.,,Puyallup,WA,98371,573-555-0185,Mr.,1,1,0.56077962044793983
1644,9779,Peter,,Yuan,1971-07-13 00:00:00,S,M,pyuan@adventure-works.com,40000,0,0,Bachelors,Clerical,0,0,1343 Apple Drive,,Chula Vista,CA,91910,1 (11) 500 555-0149,Mr.,4,1,0.63394120421317401
1645,4113,Raul,D,Aggarwal,1964-03-27 00:00:00,S,M,raggarwal@cohovineyard.com,10000,1,1,High Schoo,Manual,1,1,9030 Louisiana Dr.,,Long Beach,CA,90802,1 (11) 500 555-0180,Mr.,4,1,0.55209115098587702
1647,6132,Robin,,Alonso,1959-02-12 00:00:00,S,F,ralonso@northwindtraders.com,30000,1,0,High Schoo,Clerical,0,1,515 Bayview Ct.,,Everett,WA,98201,168-555-0122,Ms.,1,1,0.55209115098587702
1648,4286,Rebekah,,Alvarez,1969-11-22 00:00:00,M,F,ralvarez@litwareinc.com,70000,0,0,Bachelors,Professional,1,1,8510 G St.,,Salem,OR,97301,1 (11) 500 555-0160,Ms.,1,1,0.55209115098587702
1649,4123,Raul,L,Anand,1964-02-08 00:00:00,S,M,ranand@alpineskihouse.com,60000,1,0,Partial Co,Skilled Manual,0,1,5592 Byers Rd.,,Colma,CA,94014,1 (11) 500 555-0117,Mr.,4,1,0.55209115098587702
1651,4960,Ruben,E,Blanco,1974-06-21 00:00:00,S,M,rblanco@adventure-works.com,30000,0,0,Bachelors,Clerical,1,0,491 Cali,,Burlingame,CA,94010,1 (11) 500 555-0163,Mr.,4,1,0.63394120421317401
1652,6787,Renee,C,Blanco,1974-06-09 00:00:00,S,F,rblanco@contoso.com,30000,0,0,Bachelors,Clerical,0,0,3596 Kingsford Dr.,,Spring Valley,CA,91977,1 (11) 500 555-0167,Ms.,4,1,0.63394120421317401
1653,6687,Roberto,E,Blanco,1969-06-26 00:00:00,M,M,rblanco@thephone-company.com,30000,2,2,Partial Co,Clerical,1,1,6062 Sudan Loop,,Seattle,WA,98104,1 (11) 500 555-0160,Mr.,1,1,0.55209115098587702
1657,18571680188,Richard,,Carter,1976-11-10 00:00:00,S,M,rcarter@litwareinc.com,80000,0,0,Bachelors,Management,0,1,1561 Black Point Pl,,W. Linn,OR,97068,527-555-0140,Mr.,1,1,0.55209115098587702
1658,6690,Roberto,M,Castro,1973-07-09 00:00:00,M,M,rcastro@contoso.com,30000,0,0,Bachelors,Clerical,1,0,4016 Boyd,,Spring Valley,CA,91977,1 (11) 500 555-0159,Mr.,4,1,0.63394120421317401
1660,7854,Ricardo,T,Chander,1954-10-05 00:00:00,S,M,rchander@consolidatedmessenger,40000,2,1,Partial Hi,Skilled Manual,0,3,1256 American Beauty Dr,,Byron,GA,31008,126-555-0112,Mr.,5,1,0.56077962044793983
1661,5728,Rafael,L,Chander,1980-02-07 00:00:00,S,M,rchander@northwindtraders.com,70000,0,0,High Schoo,Management,0,3,3884 Bonifacio Street,#14,Gold Bar,WA,98251,1 (11) 500 555-0160,Mr.,1,1,0.56077962044793983
1664,39860458970,Riley,T,Cook,1971-10-05 00:00:00,M,F,rcook@lucernepublishing.com,40000,0,0,High Schoo,Skilled Manual,0,1,Walnut Hill Plaza,,Woonsocket,RI,2895,973-555-0144,Ms.,0,1,0.55209115098587702
1665,93565879464,Rachel,C,Cooper,1950-02-10 00:00:00,S,F,rcooper@alpineskihouse.com,60000,5,0,Bachelors,Management,0,3,5867 Sunrise Boulevard,,Citrus Heights,CA,95610,357-555-0187,Ms.,4,1,0.56077962044793983
1667,6773,Renee,M,Diaz,1973-03-16 00:00:00,M,F,rdiaz@northwindtraders.com,100000,1,0,Graduate D,Management,1,0,7255 Virginia Hills Drive,,Issaquah,WA,98027,1 (11) 500 555-0162,Ms.,1,1,0.63394120421317401
1668,5218,Ross,A,Dominguez,1969-02-08 00:00:00,M,M,rdominguez@lucernepublishing.com,20000,2,2,High Schoo,Manual,1,1,25 Myrtle Beach,,Myrtle Beach,SC,29577,1 (11) 500 555-0110,Mr.,0,1,0.55209115098587702
1670,40357794200,Rebecca,,Edwards,1976-10-17 00:00:00,M,F,redwards@fabrikam.com,60000,1,0,Graduate D,Skilled Manual,1,0,2313 B Southampton Rd,,Missoula,MT,59801,875-555-0157,Ms.,0,1,0.63394120421317401
1673,70927380919,Robert,J,Evans,1983-08-17 00:00:00,M,M,revans@adventure-works.com,20000,5,5,High Schoo,Manual,0,1,144 Castro Street,,Chula Vista,CA,91910,1 (11) 500 555-0175,Mr.,4,1,0.55209115098587702
1674,31341704100,Riley,R,Foster,1976-01-05 00:00:00,S,F,rfoster@consolidatedmessenger,80000,0,0,Bachelors,Management,0,1,998 Forest Road,,Saginaw,MI,48601,847-555-0195,Ms.,0,1,0.55209115098587702
1676,9204,Raymond,A,Garcia,1974-01-05 00:00:00,S,M,rgarcia@cohovineyard.com,90000,2,0,Bachelors,Professional,1,0,3068 Altura,,Palo Alto,CA,94303,1 (11) 500 555-0140,Mr.,4,1,0.63394120421317401
1677,5196,Ross,,Garcia,1979-02-18 00:00:00,S,M,rgarcia@fineartschool.net,20000,0,0,High Schoo,Manual,0,1,4630 Concord Blvd.,,Olympia,WA,98501,1 (11) 500 555-0198,Mr.,1,1,0.55209115098587702
1682,4895,Roy,A,Gomez,1956-11-04 00:00:00,S,M,rgomez@adventure-works.com,80000,4,1,High Schoo,Professional,0,3,3531 Brookview Drive,,Chula Vista,CA,91910,1 (11) 500 555-0190,Mr.,4,1,0.56077962044793983
1685,5200,Ross,K,Gonzalez,1972-04-20 00:00:00,M,M,rgonzalez@consolidatedmessenger,40000,0,0,Graduate D,Clerical,1,0,790 Shelbyville Road,,Saint Matthews,KY,40207,1 (11) 500 555-0112,Mr.,0,1,0.63394120421317401
1686,31366557478,Riley,B,Griffin,1979-04-21 00:00:00,S,F,rgriffin@cpandl.com,20000,0,0,Partial Hi,Manual,0,1,6627 Camelback Ct.,,Coronado,CA,92118,1 (11) 500 555-0111,Ms.,4,1,0.55209115098587702
1687,5705,Rafael,W,Guo,1963-08-25 00:00:00,S,M,rguo@contoso.com,50000,4,0,Graduate D,Skilled Manual,0,0,630 Oldgate Lane,,Milford,CT,6460,882-555-0197,Mr.,0,1,0.63394120421317401
1688,2314,Ronnie,A,Guo,1968-07-18 00:00:00,S,M,rguo@cpandl.com,40000,1,0,Bachelors,Skilled Manual,1,0,6194 Via Maria,,Daly City,CA,94015,1 (11) 500 555-0193,Mr.,4,1,0.63394120421317401
1689,582,Robyn,H,Gutierrez,1956-09-25 00:00:00,S,F,rgutierrez@margiestravel.com,40000,2,1,Partial Hi,Skilled Manual,1,3,1876 Lanitos Ct.,,Bellingham,WA,98225,156-555-0147,Ms.,1,1,0.56077962044793983
1692,47595703000,Rebecca,,Hall,1970-01-10 00:00:00,M,F,rhall@northwindtraders.com,50000,0,0,Graduate D,Skilled Manual,0,0,2383 Mt. Davidson Court,,Lynnwood,WA,98036,183-555-0118,Ms.,1,1,0.63394120421317401
1693,5908,Roger,,He,1980-10-21 00:00:00,M,M,rhe@blueyonderairlines.com,10000,1,1,High Schoo,Manual,1,0,93 N. 39th Street,,Colma,CA,94014,1 (11) 500 555-0115,Mr.,4,1,0.63394120421317401
1694,61568284630,Richard,J,Henderson,1941-12-02 00:00:00,M,M,rhenderson@thephone-company.com,10000,2,0,Bachelors,Clerical,1,1,6827 Glazier Dr.,,Seattle,WA,98104,1 (11) 500 555-0114,Mr.,1,1,0.55209115098587702
1695,31276569400,Riley,V,Henderson,1976-05-28 00:00:00,S,F,rhenderson@thephone-company.com,50000,1,1,Graduate D,Skilled Manual,0,0,6532 Pinecrest Rd,#508,Sedro Woolley,WA,98284,633-555-0174,Ms.,1,1,0.63394120421317401
1697,6106,Rodney,,Hernandez,1963-04-04 00:00:00,M,M,rhernandez@fabrikam.com,20000,2,0,Partial Co,Manual,0,1,6091 Babel Lane,,Beaverton,OR,97005,1 (11) 500 555-0151,Mr.,1,1,0.55209115098587702
1698,574,Robyn,,Hernandez,1969-06-24 00:00:00,S,F,rhernandez@thephone-company.com,90000,4,4,Partial Co,Professional,1,3,9906 Oak Grove Road,,Redmond,WA,98052,127-555-0122,Ms.,1,1,0.56077962044793983
1701,31289266900,Riley,S,Jenkins,1957-09-19 00:00:00,S,F,rjenkins@cpandl.com,30000,1,0,Bachelors,Skilled Manual,0,1,9817 Cook Street,,Concord,CA,94519,272-555-0183,Ms.,4,1,0.55209115098587702
1703,3298,Reginald,,Jimenez,1959-01-18 00:00:00,S,M,rjimenez@cohovineyard.com,70000,4,3,High Schoo,Professional,0,1,4469 Dellwood Court,,Lemon Grove,CA,91945,622-555-0133,Mr.,4,1,0.55209115098587702
1705,6751,Randall,B,Jimenez,1972-09-11 00:00:00,S,M,rjimenez@lucernepublishing.com,20000,1,1,Partial Co,Manual,1,0,Belz Factory Outlet,,Pigeon Forge,TN,37863,1 (11) 500 555-0147,Mr.,5,1,0.63394120421317401
1706,1275,Ruth,A,Kapoor,1972-08-19 00:00:00,S,F,rkapoor@adventure-works.com,50000,2,2,Bachelors,Skilled Manual,0,1,6199 Mcelroy,,Chula Vista,CA,91910,978-555-0116,Ms.,4,1,0.55209115098587702
1707,7770,Russell,,Kumar,1965-01-27 00:00:00,M,M,rkumar@humongousinsurance.com,50000,1,0,Partial Co,Skilled Manual,0,1,451 Creed Ave,,Lebanon,OR,97355,1 (11) 500 555-0119,Mr.,1,1,0.55209115098587702
1710,5891,Roger,,Li,1956-02-13 00:00:00,M,M,rli@adventure-works.com,20000,2,0,Partial Co,Manual,0,1,3029 Arnold Dr,#2,Chula Vista,CA,91910,1 (11) 500 555-0180,Mr.,4,1,0.55209115098587702
1713,4265,Rebekah,D,Madan,1968-06-09 00:00:00,S,F,rmadan@consolidatedmessenger,10000,3,2,Partial Hi,Manual,1,1,5458 Gladstone Drive,,Braintree,MA,2184,1 (11) 500 555-0156,Ms.,2,1,0.55209115098587702
1714,7028,Rachael,J,Malhotra,1981-12-19 00:00:00,S,F,rmalhotra@cohovineyard.com,20000,0,0,High Schoo,Manual,0,1,440 West Huntington Dr.,,Monrovia,CA,91016,1 (11) 500 555-0199,Ms.,4,1,0.55209115098587702
1718,4938,Ruben,,Martinez,1971-10-05 00:00:00,M,M,rmartinez@cohovineyard.com,30000,1,1,Bachelors,Clerical,1,0,5473 Hillridge Way,,Los Angeles,CA,90012,1 (11) 500 555-0115,Mr.,4,1,0.63394120421317401
1720,9203,Raymond,,Mehta,1966-06-14 00:00:00,S,M,rmehta@northwindtraders.com,90000,5,4,Partial Co,Professional,1,3,989 Caravelle Ct,,Issaquah,WA,98027,761-555-0132,Mr.,1,1,0.56077962044793983
1722,4950,Ruben,M,Moreno,1963-05-12 00:00:00,S,M,rmoreno@consolidatedmessenger,20000,2,0,Partial Co,Manual,1,1,New Castle Plaza,,New Castle,IN,47362,1 (11) 500 555-0118,Mr.,3,1,0.55209115098587702
1723,5211,Ross,A,Moreno,1967-10-24 00:00:00,M,M,rmoreno@humongousinsurance.com,20000,3,3,High Schoo,Manual,1,1,4804 Haynes Court,,Corvallis,OR,97330,1 (11) 500 555-0120,Mr.,1,1,0.55209115098587702
1726,4902,Roy,,Munoz,1941-10-20 00:00:00,S,M,rmunoz@alpineskihouse.com,100000,2,3,Graduate D,Management,0,3,1162 Relief Valley Ct,,Colma,CA,94014,626-555-0170,Mr.,4,1,0.56077962044793983
1728,268,Raquel,,Munoz,1976-07-26 00:00:00,M,F,rmunoz@lucernepublishing.com,50000,1,1,Graduate D,Skilled Manual,1,0,8574 Hillview Drive,,Woodburn,OR,97071,685-555-0198,Ms.,1,1,0.63394120421317401
1729,271,Raquel,M,Navarro,1973-05-02 00:00:00,M,F,rnavarro@lucernepublishing.com,50000,2,2,Bachelors,Skilled Manual,1,0,6992 Ponderosa Drive,,Ballard,WA,98107,808-555-0112,Ms.,1,1,0.63394120421317401
1735,3245,Regina,,Patel,1970-04-10 00:00:00,S,F,rpatel@litwareinc.com,70000,5,0,Graduate D,Professional,0,0,670 Emmons Canyon Lane,,Oregon City,OR,97045,925-555-0135,Ms.,1,1,0.63394120421317401
1737,61595305204,Richard,C,Perry,1975-12-07 00:00:00,S,M,rperry@contoso.com,30000,0,0,High Schoo,Manual,0,1,8525 South Parker Road,,Parker,CO,80138,1 (11) 500 555-0160,Mr.,3,1,0.55209115098587702
1739,4880,Roy,C,Prasad,1963-03-27 00:00:00,M,M,rprasad@consolidatedmessenger,80000,5,0,Graduate D,Professional,1,0,250000 Eight Mile Road,,Detroit,MI,48226,167-555-0173,Mr.,0,1,0.63394120421317401
1740,1285,Ruth,M,Prasad,1971-03-09 00:00:00,S,F,rprasad@humongousinsurance.com,80000,5,5,Graduate D,Management,1,3,3260 Marsh Meadow Way,,Lebanon,OR,97355,1 (11) 500 555-0173,Ms.,1,1,0.56077962044793983
1741,7856,Ricardo,,Rai,1981-11-22 00:00:00,M,M,rrai@margiestravel.com,20000,0,0,High Schoo,Manual,1,1,6507 Mayda Way,,Bremerton,WA,98312,1 (11) 500 555-0118,Mr.,1,1,0.55209115098587702
1742,4269,Rebekah,G,Rana,1961-03-18 00:00:00,M,F,rrana@northwindtraders.com,70000,2,1,Partial Co,Professional,1,0,7691 Benedict Ct.,#141,Issaquah,WA,98027,902-555-0115,Ms.,1,1,0.63394120421317401
1743,4891,Roy,,Rodriguez,1961-11-04 00:00:00,S,M,rrodriguez@blueyonderairlines.com,70000,2,1,Partial Co,Professional,0,0,1724 Vancover Way,,Concord,CA,94519,363-555-0124,Mr.,4,1,0.63394120421317401
1744,4278,Rebekah,,Rodriguez,1961-07-13 00:00:00,S,F,rrodriguez@contoso.com,130000,3,4,Partial Co,Professional,1,3,2773 Kirkwood Dr,,San Francisco,CA,94109,1 (11) 500 555-0187,Ms.,4,1,0.56077962044793983
1746,31274927900,Riley,,Ross,1951-03-11 00:00:00,S,F,rross@alpineskihouse.com,70000,4,1,Bachelors,Management,0,1,9021 Onley Dr,,Chula Vista,CA,91910,821-555-0149,Ms.,4,1,0.55209115098587702
1748,4279,Rebekah,S,Sanchez,1976-10-07 00:00:00,S,F,rsanchez@humongousinsurance.com,90000,0,0,Partial Hi,Professional,1,3,9464 Virginia Hills,,Lake Oswego,OR,97034,1 (11) 500 555-0161,Ms.,1,1,0.56077962044793983
1749,34534358978,Riley,,Sanders,1979-06-20 00:00:00,M,F,rsanders@lucernepublishing.com,40000,3,3,Partial Co,Clerical,0,1,5875 Providence Dr.,,Ballard,WA,98107,786-555-0166,Ms.,1,1,0.55209115098587702
1750,18535609800,Richard,,Scott,1958-03-26 00:00:00,S,M,rscott@cpandl.com,30000,1,0,High Schoo,Clerical,0,1,Fox Hills,,Culver City,CA,90232,935-555-0176,Mr.,4,1,0.55209115098587702
1751,588,Robyn,V,Serrano,1968-08-07 00:00:00,M,F,rserrano@cohovineyard.com,80000,4,3,Partial Co,Professional,1,1,4566 La Jolla,,La Jolla,CA,92806,533-555-0166,Ms.,4,1,0.55209115098587702
1752,6141,Robin,,Serrano,1973-01-20 00:00:00,M,F,rserrano@fabrikam.com,60000,2,0,Graduate D,Professional,0,0,Factory Stores Of America,,Smithfield,NC,27577,689-555-0169,Ms.,5,1,0.63394120421317401
1753,6688,Roberto,M,Serrano,1981-02-19 00:00:00,S,M,rserrano@lucernepublishing.com,20000,0,0,High Schoo,Manual,0,1,2550 Heil Quaker,,La Vergne,TN,37086,1 (11) 500 555-0149,Mr.,5,1,0.55209115098587702
1755,27623406100,Ryan,,Sharma,1958-01-08 00:00:00,S,M,rsharma@margiestravel.com,80000,3,2,Partial Co,Professional,0,1,3708 Montana,,Bellevue,WA,98004,1 (11) 500 555-0124,Mr.,1,1,0.55209115098587702
1756,25790996000,Robert,,Sharma,1964-04-01 00:00:00,S,M,rsharma@woodgrovebank.com,70000,5,4,Partial Co,Skilled Manual,1,3,White Mountain Mall,,Rock Springs,WY,82901,1 (11) 500 555-0178,Mr.,3,1,0.56077962044793983
1765,4918,Ruben,,Suri,1980-05-02 00:00:00,S,M,rsuri@consolidatedmessenger,20000,0,0,Partial Hi,Manual,0,1,25269 N. Wood Dale Rd,,Wood Dale,IL,60191,1 (11) 500 555-0194,Mr.,3,1,0.55209115098587702
1768,2669,Ramon,,Wang,1947-11-23 00:00:00,S,M,rwang@adventure-works.com,50000,2,0,Graduate D,Management,0,1,8713 Yosemite Ct.,,Chula Vista,CA,91910,1 (11) 500 555-0196,Mr.,4,1,0.55209115098587702
1773,2041,Rosa,,Xu,1974-12-24 00:00:00,M,F,rxu@adatum.com,90000,2,0,Bachelors,Professional,0,0,9990 Sullivan Ave,,Berkeley,CA,94704,1 (11) 500 555-0116,Ms.,4,1,0.63394120421317401
1775,2305,Ronnie,,Ye,1983-09-16 00:00:00,S,M,rye@fabrikam.com,20000,5,5,High Schoo,Manual,0,1,7545 Gonzalez Ct,,Beaverton,OR,97005,1 (11) 500 555-0137,Mr.,1,1,0.55209115098587702
1776,4106,Raul,J,Yuan,1973-05-18 00:00:00,M,M,ryuan@baldwinmuseumofscience.com,100000,1,0,Graduate D,Management,0,0,8085 Sunnyvale Avenue,,Colma,CA,94014,1 (11) 500 555-0155,Mr.,4,1,0.63394120421317401
1778,5707,Rafael,,Zheng,1965-04-13 00:00:00,S,M,rzheng@fineartschool.net,50000,1,0,Partial Co,Skilled Manual,0,1,3030 Blackburn Ct.,,Newport Hills,WA,98006,1 (11) 500 555-0117,Mr.,1,1,0.55209115098587702
1779,2316,Ronnie,M,Zheng,1961-04-23 00:00:00,S,M,rzheng@northwindtraders.com,70000,2,1,Partial Co,Professional,1,0,P.o. Box 4559,,Edmonds,WA,98020,629-555-0197,Mr.,1,1,0.63394120421317401
1780,2304,Ronnie,,Zhou,1967-02-13 00:00:00,S,M,rzhou@alpineskihouse.com,90000,0,0,Partial Co,Professional,0,1,1024 Walnut Blvd.,,Colma,CA,94014,746-555-0129,Mr.,4,1,0.55209115098587702
1781,2683,Ramon,,Zhu,1977-08-22 00:00:00,S,M,rzhu@cohovineyard.com,40000,1,1,Bachelors,Skilled Manual,0,1,Incom Sports Center,,Ontario,CA,91764,1 (11) 500 555-0162,Mr.,4,1,0.55209115098587702
1782,2043,Rosa,S,Zhu,1970-03-04 00:00:00,S,F,rzhu@contoso.com,10000,4,4,Partial Hi,Manual,1,1,3723 Mt. Sequoia Ct.,,Santa Monica,CA,90401,1 (11) 500 555-0193,Ms.,4,1,0.55209115098587702
1785,3125,Stefanie,J,Arun,1963-02-24 00:00:00,M,F,sarun@blueyonderairlines.com,20000,2,0,Partial Co,Manual,1,1,9472 Juliet Court,,Colma,CA,94014,1 (11) 500 555-0161,Ms.,4,1,0.55209115098587702
1786,68589610457,Sebastian,R,Bailey,1968-07-05 00:00:00,S,M,sbailey@cohovineyard.com,70000,0,0,Bachelors,Professional,0,1,385 Joan Ave,,Fremont,CA,94536,1 (11) 500 555-0197,Mr.,4,1,0.55209115098587702
1787,77543333768,Samuel,,Baker,1975-05-01 00:00:00,S,M,sbaker@consolidatedmessenger,50000,1,1,Graduate D,Skilled Manual,1,0,6789 Warren Road,,Westland,MI,48185,633-555-0111,Mr.,0,1,0.63394120421317401
1790,3667,Sharon,J,Bhat,1966-10-13 00:00:00,M,F,sbhat@woodgrovebank.com,60000,1,0,Bachelors,Professional,1,1,2540 Dell Range Blvd,,Cheyenne,WY,82001,1 (11) 500 555-0118,Ms.,3,1,0.55209115098587702
1792,55706751346,Samantha,A,Butler,1974-05-03 00:00:00,M,F,sbutler@baldwinmuseumofscience.com,50000,1,1,Bachelors,Skilled Manual,1,0,7772 Golden Meadow,,Colma,CA,94014,198-555-0137,Ms.,4,1,0.63394120421317401
1793,8211,Sandra,M,Cai,1971-03-26 00:00:00,S,F,scai@fineartschool.net,80000,5,5,Graduate D,Management,0,3,3747 Likins Avenue,,Monroe,WA,98272,1 (11) 500 555-0192,Ms.,1,1,0.56077962044793983
1795,665,Sheila,M,Castro,1975-10-14 00:00:00,M,F,scastro@lucernepublishing.com,30000,0,0,High Schoo,Manual,0,1,5793 St. Helena Drive,,Ballard,WA,98107,1 (11) 500 555-0194,Ms.,1,1,0.55209115098587702
1797,1419,Shawna,S,Chande,1965-02-10 00:00:00,S,F,schande@northwindtraders.com,40000,4,3,High Schoo,Skilled Manual,0,3,5124 Palmer Rd.,,Edmonds,WA,98020,747-555-0165,Ms.,1,1,0.56077962044793983
1798,3119,Stefanie,,Chandra,1947-02-19 00:00:00,M,F,schandra@margiestravel.com,50000,2,0,Graduate D,Management,1,1,9903 Clearland Circle,,Bellingham,WA,98225,1 (11) 500 555-0149,Ms.,1,1,0.55209115098587702
1799,8242,Susan,F,Chen,1962-02-24 00:00:00,S,F,schen@margiestravel.com,30000,1,0,Graduate D,Clerical,0,0,8569 W St.,,Bremerton,WA,98312,1 (11) 500 555-0164,Ms.,1,1,0.63394120421317401
1800,82660575509,Samuel,,Clark,1971-06-01 00:00:00,M,M,sclark@cohovineyard.com,50000,2,2,Bachelors,Skilled Manual,1,1,77 Birchwood,,Grossmont,CA,91941,130-555-0137,Mr.,4,1,0.55209115098587702
1802,40658802390,Sophia,C,Collins,1960-03-09 00:00:00,M,F,scollins@adventure-works.com,70000,3,2,Partial Co,Professional,1,0,1435 Ash Lane,,Burlingame,CA,94010,302-555-0155,Ms.,4,1,0.63394120421317401
1803,38540093302,Savannah,J,Cooper,1962-02-25 00:00:00,M,F,scooper@alpineskihouse.com,80000,5,4,Bachelors,Professional,0,1,4173 Rockledge Lane,,Colma,CA,94014,1 (11) 500 555-0188,Ms.,4,1,0.55209115098587702
1806,66861017942,Seth,A,Cox,1968-06-06 00:00:00,S,M,scox@northwindtraders.com,80000,4,3,Partial Co,Professional,0,1,1256 Liscome Way,,Everett,WA,98201,254-555-0119,Mr.,1,1,0.55209115098587702
1807,950,Shannon,,Diaz,1971-01-06 00:00:00,M,M,sdiaz@cohovineyard.com,50000,0,0,Partial Co,Skilled Manual,0,1,1867 Seville,,National City,CA,91950,170-555-0128,Mr.,4,1,0.55209115098587702
